Date,ADA-USD_ADJCLOSE,ADA-USD_CLOSE,ADA-USD_HIGH,ADA-USD_LOW,ADA-USD_OPEN,ADA-USD_VOLUME
2020-09-28,0.1006669998168945,0.1006669998168945,0.1064509972929954,0.1004109978675842,0.1012879982590675,825058842.0
2020-09-29,0.1011810004711151,0.1011810004711151,0.1033509969711303,0.0979140028357505,0.1003540009260177,688007846.0
2020-09-30,0.101061999797821,0.101061999797821,0.1013799980282783,0.0971129983663559,0.1010200008749961,615414657.0
2020-10-01,0.0978650003671646,0.0978650003671646,0.1041970029473304,0.0958380028605461,0.1011559963226318,743737566.0
2020-10-02,0.0929210036993026,0.0929210036993026,0.1000180020928382,0.0903310030698776,0.0979499965906143,828579008.0
2020-10-03,0.0934130027890205,0.0934130027890205,0.095160998404026,0.0925069972872734,0.0929069966077804,553029310.0
2020-10-04,0.0963480025529861,0.0963480025529861,0.0969740003347396,0.0926989987492561,0.0935219973325729,697459534.0
2020-10-05,0.0975439995527267,0.0975439995527267,0.0987190008163452,0.0963250026106834,0.0964040011167526,625952257.0
2020-10-06,0.0928080007433891,0.0928080007433891,0.0984980016946792,0.0918750017881393,0.0975359976291656,997995413.0
2020-10-07,0.0938000008463859,0.0938000008463859,0.0943249985575676,0.0898960009217262,0.0928620025515556,613251111.0
2020-10-08,0.0961520001292228,0.0961520001292228,0.0966980010271072,0.0907979980111122,0.0937850028276443,690490593.0
2020-10-09,0.1019250005483627,0.1019250005483627,0.1024750024080276,0.0951649993658065,0.0962710008025169,762383014.0
2020-10-10,0.1050250008702278,0.1050250008702278,0.1105400025844574,0.1014449968934059,0.1014660000801086,923715999.0
2020-10-11,0.1065379977226257,0.1065379977226257,0.1088650003075599,0.1043810024857521,0.1049019992351532,797480086.0
2020-10-12,0.1100339964032173,0.1100339964032173,0.113086000084877,0.1026580035686492,0.1065469980239868,821299647.0
2020-10-13,0.1088519990444183,0.1088519990444183,0.1141370013356208,0.1083000004291534,0.1099660024046897,823217251.0
2020-10-14,0.1072970032691955,0.1072970032691955,0.1122310012578964,0.1057119965553283,0.1092979982495307,713264193.0
2020-10-15,0.106634996831417,0.106634996831417,0.1075910031795501,0.1049790009856224,0.1072169989347457,562197282.0
2020-10-16,0.1040640026330947,0.1040640026330947,0.1073170006275177,0.1025369986891746,0.1067479997873306,553561875.0
2020-10-17,0.1061040014028549,0.1061040014028549,0.1069789975881576,0.1033660024404525,0.1042179986834526,472005227.0
2020-10-18,0.1073879972100257,0.1073879972100257,0.1076010018587112,0.1053050011396408,0.1060440018773078,432851135.0
2020-10-19,0.1086769998073577,0.1086769998073577,0.1109210029244422,0.1061879992485046,0.107415996491909,490775170.0
2020-10-20,0.1024940013885498,0.1024940013885498,0.1088410019874572,0.1012260019779205,0.1086139976978302,707955236.0
2020-10-21,0.1061870008707046,0.1061870008707046,0.1082860007882118,0.1018309965729713,0.1025189980864524,779410099.0
2020-10-22,0.1105720028281211,0.1105720028281211,0.112414002418518,0.1054819971323013,0.1060559973120689,933335641.0
2020-10-23,0.108083002269268,0.108083002269268,0.1117540001869201,0.1056020036339759,0.1106979995965957,1110973427.0
2020-10-24,0.1080750003457069,0.1080750003457069,0.1096619963645935,0.1075389981269836,0.108083002269268,868194497.0
2020-10-25,0.1063510030508041,0.1063510030508041,0.1087300032377243,0.1061780005693435,0.1080750003457069,722743351.0
2020-10-26,0.1030969992280006,0.1030969992280006,0.1073810011148452,0.099430002272129,0.1063510030508041,880221833.0
2020-10-27,0.1028269976377487,0.1028269976377487,0.1054899990558624,0.1020699962973594,0.1030969992280006,913522302.0
2020-10-28,0.0989769995212555,0.0989769995212555,0.1033490002155304,0.0955699980258941,0.1028269976377487,876721856.0
2020-10-29,0.0953759998083114,0.0953759998083114,0.1007120013236999,0.0949999988079071,0.0989769995212555,883054980.0
2020-10-30,0.0933689996600151,0.0933689996600151,0.0955870002508163,0.0903630033135414,0.0953759998083114,855782606.0
2020-10-31,0.0930560007691383,0.0930560007691383,0.095270000398159,0.0922079980373382,0.0933689996600151,662592019.0
2020-11-01,0.0981969982385635,0.0981969982385635,0.0984869971871376,0.0928530022501945,0.0930560007691383,609565849.0
2020-11-02,0.0921429991722107,0.0921429991722107,0.0999350026249885,0.0917659997940063,0.0981969982385635,817756720.0
2020-11-03,0.0934339985251426,0.0934339985251426,0.0938339978456497,0.0880480036139488,0.0921429991722107,859629132.0
2020-11-04,0.0953690037131309,0.0953690037131309,0.096001997590065,0.0921270027756691,0.0934349969029426,1041738046.0
2020-11-05,0.0969939976930618,0.0969939976930618,0.0975729972124099,0.0922140032052993,0.0953690037131309,554496502.0
2020-11-06,0.109104998409748,0.109104998409748,0.1096829995512962,0.0967210009694099,0.0969939976930618,717731180.0
2020-11-07,0.1013789996504783,0.1013789996504783,0.1131870001554489,0.0994080007076263,0.109104998409748,861840304.0
2020-11-08,0.1066209971904754,0.1066209971904754,0.1082980036735534,0.1001790016889572,0.1013789996504783,625787081.0
2020-11-09,0.1053249984979629,0.1053249984979629,0.1079709976911544,0.1014560014009475,0.1066209971904754,802272882.0
2020-11-10,0.1058050021529197,0.1058050021529197,0.1086210012435913,0.1039389967918396,0.1053259968757629,700753239.0
2020-11-11,0.1059650033712387,0.1059650033712387,0.1084029972553253,0.1055399999022483,0.1058050021529197,631585357.0
2020-11-12,0.1045249998569488,0.1045249998569488,0.106512002646923,0.1028269976377487,0.1059650033712387,634274545.0
2020-11-13,0.1063909977674484,0.1063909977674484,0.1078009977936744,0.1040619984269142,0.1045249998569488,477838893.0
2020-11-14,0.104202002286911,0.104202002286911,0.1068409979343414,0.1017360016703605,0.1063909977674484,432474021.0
2020-11-15,0.1005309969186782,0.1005309969186782,0.1050610020756721,0.0988010019063949,0.104202002286911,358303858.0
2020-11-16,0.1040079966187477,0.1040079966187477,0.1048929989337921,0.0996560007333755,0.1005309969186782,400498894.0
2020-11-17,0.1096000000834465,0.1096000000834465,0.1119699999690055,0.1051120012998581,0.1054800003767013,622568575.0
2020-11-18,0.10640300065279,0.10640300065279,0.1115230023860931,0.1035460010170936,0.1096000000834465,692683324.0
2020-11-19,0.1058660000562667,0.1058660000562667,0.1077210009098053,0.1045249998569488,0.10640200227499,590674105.0
2020-11-20,0.1182259991765022,0.1182259991765022,0.1182309985160827,0.1057780012488365,0.1058660000562667,688553865.0
2020-11-21,0.1329450011253357,0.1329450011253357,0.1336030066013336,0.1167709976434707,0.1182259991765022,1385060442.0
2020-11-22,0.1447599977254867,0.1447599977254867,0.1527349948883056,0.1201900020241737,0.1329450011253357,2294032112.0
2020-11-23,0.1535100042819976,0.1535100042819976,0.1581529974937439,0.1424710005521774,0.1447599977254867,2203606418.0
2020-11-24,0.1663230061531067,0.1663230061531067,0.1820659935474395,0.1535709947347641,0.1535709947347641,2566224959.0
2020-11-25,0.1551620066165924,0.1551620066165924,0.1748590022325515,0.1499069929122924,0.1663459986448288,1773041979.0
2020-11-26,0.1382810026407241,0.1382810026407241,0.1602199971675872,0.1234389990568161,0.1551070064306259,2523183036.0
2020-11-27,0.1410280019044876,0.1410280019044876,0.1446370035409927,0.1313659995794296,0.1382919996976852,1505708870.0
2020-11-28,0.164791002869606,0.164791002869606,0.1715690046548843,0.1395599991083145,0.141074001789093,1932319047.0
2020-11-29,0.1666390001773834,0.1666390001773834,0.1705749928951263,0.15761399269104,0.1649229973554611,1731327207.0
2020-11-30,0.1713079959154129,0.1713079959154129,0.1727650016546249,0.1606000065803527,0.1666299998760223,2151589402.0
2020-12-01,0.1559830009937286,0.1559830009937286,0.1738509982824325,0.146573007106781,0.1713670045137405,2071556994.0
2020-12-02,0.1585569977760315,0.1585569977760315,0.1596619933843612,0.151428997516632,0.1559560000896453,1367595805.0
2020-12-03,0.1642120033502578,0.1642120033502578,0.1680089980363845,0.1559360027313232,0.1585920006036758,1287927035.0
2020-12-04,0.1482409983873367,0.1482409983873367,0.1645060032606125,0.1469639986753463,0.1642089933156967,1200621758.0
2020-12-05,0.1596679985523224,0.1596679985523224,0.1613830029964447,0.1467950046062469,0.1481640040874481,1036100099.0
2020-12-06,0.1588670015335083,0.1588670015335083,0.1624059975147247,0.1534299999475479,0.1596589982509613,886137949.0
2020-12-07,0.1541299968957901,0.1541299968957901,0.1590410023927688,0.1517370045185089,0.1588760018348693,789426236.0
2020-12-08,0.1409280002117157,0.1409280002117157,0.1549360007047653,0.1389590054750442,0.1541270017623901,939164987.0
2020-12-09,0.1481650024652481,0.1481650024652481,0.1498100012540817,0.1304679960012436,0.1409420073032379,1320752603.0
2020-12-10,0.1419939994812011,0.1419939994812011,0.1485300064086914,0.1399859935045242,0.148169994354248,798550525.0
2020-12-11,0.1394490003585815,0.1394490003585815,0.1426939964294433,0.1351819932460785,0.1420219987630844,704854539.0
2020-12-12,0.144459992647171,0.144459992647171,0.1472589969635009,0.1392070055007934,0.1394229978322982,519780651.0
2020-12-13,0.1539639979600906,0.1539639979600906,0.156259000301361,0.1434769928455352,0.1445029973983764,675025745.0
2020-12-14,0.1579920053482055,0.1579920053482055,0.1580020040273666,0.1497689932584762,0.1540160030126571,587078385.0
2020-12-15,0.1543049961328506,0.1543049961328506,0.1597130000591278,0.1533550024032592,0.1580650061368942,607184173.0
2020-12-16,0.1675889939069748,0.1675889939069748,0.1675989925861358,0.1499760001897812,0.1543119996786117,976699799.0
2020-12-17,0.1634829938411712,0.1634829938411712,0.174342006444931,0.1616439968347549,0.1675709933042526,1188727265.0
2020-12-18,0.1649879962205886,0.1649879962205886,0.1686349958181381,0.1591520011425018,0.1634490042924881,1101018945.0
2020-12-19,0.1647139936685562,0.1647139936685562,0.1704860031604766,0.1633200049400329,0.1649799942970276,586684841.0
2020-12-20,0.1619880050420761,0.1619880050420761,0.167723998427391,0.1586949974298477,0.1647280007600784,729191687.0
2020-12-21,0.152656003832817,0.152656003832817,0.1654160022735595,0.1479029953479766,0.1620039939880371,1139902286.0
2020-12-22,0.1561789959669113,0.1561789959669113,0.1600150018930435,0.1494510024785995,0.1526339948177337,1138400653.0
2020-12-23,0.1363939940929412,0.1363939940929412,0.1574140042066574,0.1274199932813644,0.1562259942293167,1484453887.0
2020-12-24,0.1528829932212829,0.1528829932212829,0.154337003827095,0.1321270018815994,0.1364569962024688,1470292431.0
2020-12-25,0.1575639992952346,0.1575639992952346,0.1668460071086883,0.1504970043897628,0.1528860032558441,1119917804.0
2020-12-26,0.1578239947557449,0.1578239947557449,0.161981001496315,0.1498239934444427,0.1575559973716735,1191970341.0
2020-12-27,0.1544220000505447,0.1544220000505447,0.1651899963617324,0.1503780037164688,0.1578350067138672,1578354821.0
2020-12-28,0.1767349988222122,0.1767349988222122,0.1785829961299896,0.1534450054168701,0.1544400006532669,1732151279.0
2020-12-29,0.1921640038490295,0.1921640038490295,0.1961700022220611,0.1740390062332153,0.1767089962959289,2967669490.0
2020-12-30,0.1840399950742721,0.1840399950742721,0.1931439936161041,0.1756809949874878,0.1920219957828521,1849432295.0
2020-12-31,0.1813970059156417,0.1813970059156417,0.1857489943504333,0.176594004034996,0.1840340048074722,1132268397.0
2021-01-01,0.1753499954938888,0.1753499954938888,0.1842460036277771,0.1720219999551773,0.1813820004463195,1122218004.0
2021-01-02,0.1774230003356933,0.1774230003356933,0.1842530071735382,0.1692329943180084,0.1753589957952499,1408849504.0
2021-01-03,0.2049950063228607,0.2049950063228607,0.2086790055036544,0.1733759939670562,0.177382007241249,2303857909.0
2021-01-04,0.2247619926929474,0.2247619926929474,0.2396609932184219,0.1944500058889389,0.2052360028028488,3260699086.0
2021-01-05,0.2583140134811401,0.2583140134811401,0.2648859918117523,0.2084539979696273,0.2248169928789138,4097207384.0
2021-01-06,0.3318980038166046,0.3318980038166046,0.3462980091571808,0.2562249898910522,0.2585490047931671,6170988900.0
2021-01-07,0.2999800145626068,0.2999800145626068,0.3533439934253692,0.2832159996032715,0.3322719931602478,5149188552.0
2021-01-08,0.3055970072746277,0.3055970072746277,0.3201909959316253,0.2664760053157806,0.3003869950771332,4560690774.0
2021-01-09,0.3329730033874511,0.3329730033874511,0.338595986366272,0.2966940104961395,0.3056110143661499,3655608662.0
2021-01-10,0.3048950135707855,0.3048950135707855,0.340393990278244,0.2845560014247894,0.3329609930515289,3732911206.0
2021-01-11,0.2754659950733185,0.2754659950733185,0.3049960136413574,0.233033001422882,0.3049960136413574,4768803200.0
2021-01-12,0.2870030105113983,0.2870030105113983,0.3133699893951416,0.2657270133495331,0.2752490043640136,4037298875.0
2021-01-13,0.3136090040206909,0.3136090040206909,0.3144649863243103,0.2723950147628784,0.2866879999637604,2656935144.0
2021-01-14,0.3103959858417511,0.3103959858417511,0.3235520124435425,0.2998000085353851,0.3135460019111633,2686785564.0
2021-01-15,0.3025299906730652,0.3025299906730652,0.3296850025653839,0.2807419896125793,0.3105539977550506,3171984602.0
2021-01-16,0.3524439930915832,0.3524439930915832,0.3654110133647918,0.3022499978542328,0.302511990070343,4476161885.0
2021-01-17,0.3798519968986511,0.3798519968986511,0.3956530094146728,0.3428339958190918,0.3523370027542114,5617481334.0
2021-01-18,0.3714280128479004,0.3714280128479004,0.3954429924488067,0.3662329912185669,0.379734992980957,3480282508.0
2021-01-19,0.3691369891166687,0.3691369891166687,0.3829869925975799,0.3636240065097809,0.3714570105075836,2957453653.0
2021-01-20,0.3753939867019653,0.3753939867019653,0.3761970102787018,0.331957995891571,0.3689360022544861,3281600988.0
2021-01-21,0.3102090060710907,0.3102090060710907,0.3787159919738769,0.3014009892940521,0.375449001789093,3567902823.0
2021-01-22,0.3495770096778869,0.3495770096778869,0.359158992767334,0.2835760116577148,0.3100540041923523,4066222238.0
2021-01-23,0.345643013715744,0.345643013715744,0.3572109937667846,0.3367010056972503,0.3493320047855377,2781033956.0
2021-01-24,0.3538810014724731,0.3538810014724731,0.3686389923095703,0.3387559950351715,0.3455860018730163,2539663711.0
2021-01-25,0.343885987997055,0.343885987997055,0.3635120093822479,0.3416630029678345,0.3538500070571899,2339817092.0
2021-01-26,0.3442339897155761,0.3442339897155761,0.3497529923915863,0.3258149921894073,0.3438409864902496,2557745015.0
2021-01-27,0.3130800127983093,0.3130800127983093,0.344217985868454,0.3054609894752502,0.344217985868454,2666764973.0
2021-01-28,0.3461290001869201,0.3461290001869201,0.3534829914569855,0.3061040043830871,0.3130210041999817,2863036709.0
2021-01-29,0.348131000995636,0.348131000995636,0.3667719960212707,0.3320150077342987,0.3523479998111725,3367098095.0
2021-01-30,0.362619012594223,0.362619012594223,0.3727200031280517,0.3374690115451813,0.3480780124664306,2866173269.0
2021-01-31,0.344897985458374,0.344897985458374,0.3754050135612488,0.3389520049095154,0.3626079857349396,2455679992.0
2021-02-01,0.4020330011844635,0.4020330011844635,0.4171519875526428,0.334194004535675,0.3448170125484466,3838085989.0
2021-02-02,0.4262470006942749,0.4262470006942749,0.4525949954986572,0.3887870013713836,0.4029519855976105,6504904709.0
2021-02-03,0.4413999915122986,0.4413999915122986,0.4473550021648407,0.4150460064411163,0.4259589910507202,3648896567.0
2021-02-04,0.4410510063171386,0.4410510063171386,0.4470140039920807,0.4101580083370209,0.4413569867610931,3553059568.0
2021-02-05,0.5378739833831787,0.5378739833831787,0.5567240118980408,0.4395560026168823,0.4411419928073883,6808411307.0
2021-02-06,0.6278859972953796,0.6278859972953796,0.6576279997825623,0.5229740142822266,0.5377579927444458,8109402422.0
2021-02-07,0.663237988948822,0.663237988948822,0.7025390267372131,0.5869489908218384,0.6288319826126099,11252055620.0
2021-02-08,0.6825109720230103,0.6825109720230103,0.7194110155105591,0.6342830061912537,0.6623799800872803,9056514741.0
2021-02-09,0.7035160064697266,0.7035160064697266,0.7090399861335754,0.6693990230560303,0.6821449995040894,5885048712.0
2021-02-10,0.930317997932434,0.930317997932434,0.943893015384674,0.703548014163971,0.703548014163971,12667653585.0
2021-02-11,0.92774099111557,0.92774099111557,0.97332501411438,0.8719499707221985,0.930823028087616,10627183208.0
2021-02-12,0.925586998462677,0.925586998462677,0.9450560212135316,0.8711230158805847,0.9270949959754944,8035829513.0
2021-02-13,0.905718982219696,0.905718982219696,0.9499499797821044,0.8330029845237732,0.9254209995269777,7532474270.0
2021-02-14,0.8484190106391907,0.8484190106391907,0.9145960211753844,0.8152009844779968,0.9063299894332886,7159401195.0
2021-02-15,0.8610119819641113,0.8610119819641113,0.908158004283905,0.7171149849891663,0.8478249907493591,8979888270.0
2021-02-16,0.8709509968757629,0.8709509968757629,0.9042059779167176,0.840923011302948,0.8607029914855957,6948621246.0
