Date,LINK-USD_ADJCLOSE,LINK-USD_CLOSE,LINK-USD_HIGH,LINK-USD_LOW,LINK-USD_OPEN,LINK-USD_VOLUME
2020-10-16,10.619549751281738,10.619549751281738,10.862218856811523,10.319452285766602,10.748080253601074,1066918482.0
2020-10-17,10.6525239944458,10.6525239944458,10.708000183105469,10.462655067443848,10.606290817260742,735511418.0
2020-10-18,10.88071346282959,10.88071346282959,10.949804306030272,10.57012939453125,10.635855674743652,762577602.0
2020-10-19,10.886282920837402,10.886282920837402,11.1292085647583,10.642991065979004,10.890692710876465,910617050.0
2020-10-20,9.87859344482422,9.87859344482422,10.89849090576172,9.855631828308104,10.880167961120604,1241598369.0
2020-10-21,10.804607391357422,10.804607391357422,11.05661964416504,9.872748374938965,9.87766456604004,1238425755.0
2020-10-22,11.939334869384766,11.939334869384766,12.322983741760254,10.73701286315918,10.792309761047363,1543967732.0
2020-10-23,12.163795471191406,12.163795471191406,12.244832038879396,11.611319541931152,11.95689582824707,1480801396.0
2020-10-24,12.731548309326172,12.731548309326172,12.923665046691896,11.989542007446287,12.163811683654783,1474195506.0
2020-10-25,12.160058975219728,12.160058975219728,12.8384428024292,12.01421356201172,12.731548309326172,1292633532.0
2020-10-26,11.747901916503906,11.747901916503906,12.429181098937988,11.345295906066896,12.160064697265623,1465017714.0
2020-10-27,11.973836898803713,11.973836898803713,12.43364429473877,11.53939437866211,11.747894287109377,1345673430.0
2020-10-28,11.461742401123049,11.461742401123049,12.123708724975586,11.2041654586792,11.973844528198242,1236406880.0
2020-10-29,11.265140533447266,11.265140533447266,11.77491855621338,11.117264747619627,11.46175765991211,1476177870.0
2020-10-30,11.098557472229004,11.098557472229004,11.424288749694824,10.78571891784668,11.26515769958496,1653652915.0
2020-10-31,11.22083854675293,11.22083854675293,11.383407592773438,10.93708038330078,11.09855842590332,1447587815.0
2020-11-01,11.536629676818848,11.536629676818848,11.566786766052246,11.042797088623049,11.22083854675293,1319631443.0
2020-11-02,10.797578811645508,10.797578811645508,11.64116382598877,10.785829544067385,11.53658390045166,1527825758.0
2020-11-03,10.387001991271973,10.387001991271973,10.797565460205078,10.132770538330078,10.797565460205078,1696479711.0
2020-11-04,10.472586631774902,10.472586631774902,10.62634563446045,9.79959201812744,10.386967658996582,1678488769.0
2020-11-05,10.99066925048828,10.99066925048828,11.20097541809082,10.114256858825684,10.47263526916504,1360783363.0
2020-11-06,12.118071556091309,12.118071556091309,12.212724685668944,10.919049263000488,10.990538597106934,1475069579.0
2020-11-07,11.757224082946776,11.757224082946776,13.376581192016602,11.536380767822266,12.118071556091309,2566987251.0
2020-11-08,12.656035423278809,12.656035423278809,12.996488571166992,11.527828216552734,11.757224082946776,1647580702.0
2020-11-09,12.520734786987305,12.520734786987305,12.950491905212402,12.110891342163086,12.65603733062744,1644324040.0
2020-11-10,13.003462791442873,13.003462791442873,13.242560386657717,12.35169506072998,12.52120304107666,1724813657.0
2020-11-11,12.807538032531738,12.807538032531738,13.391085624694824,12.794025421142578,13.00345230102539,1517819145.0
2020-11-12,12.423222541809082,12.423222541809082,13.07766056060791,12.308555603027344,12.807455062866213,1400960180.0
2020-11-13,12.887977600097656,12.887977600097656,12.99028205871582,12.339468002319336,12.423172950744627,1306004087.0
2020-11-14,12.576959609985352,12.576959609985352,12.912339210510254,12.390226364135742,12.887977600097656,997198275.0
2020-11-15,12.12181282043457,12.12181282043457,12.633174896240234,11.84388828277588,12.576959609985352,967748061.0
2020-11-16,12.590789794921877,12.590789794921877,12.789226531982422,12.032334327697754,12.12180995941162,1052161971.0
2020-11-17,13.244711875915527,13.244711875915527,13.313879013061523,12.553354263305664,12.804290771484377,1527160119.0
2020-11-18,13.592995643615724,13.592995643615724,14.197213172912598,12.91603660583496,13.244641304016112,2364966937.0
2020-11-19,13.621882438659668,13.621882438659668,13.96555995941162,13.066692352294922,13.592887878417969,1523595574.0
2020-11-20,14.078272819519045,14.078272819519045,14.395320892333984,13.512831687927246,13.621953010559082,1733532246.0
2020-11-21,15.355934143066406,15.355934143066406,15.398048400878906,13.768170356750488,14.078272819519045,2190837254.0
2020-11-22,14.444801330566406,14.444801330566406,15.61568832397461,13.914475440979004,15.355934143066406,2199639008.0
2020-11-23,15.270844459533691,15.270844459533691,15.37136459350586,14.2534761428833,14.44481372833252,2108675136.0
2020-11-24,15.620664596557615,15.620664596557615,16.24774742126465,15.005791664123535,15.270954132080078,2650363423.0
2020-11-25,14.26096534729004,14.26096534729004,15.76994514465332,13.93006992340088,15.624322891235352,1779310502.0
2020-11-26,12.575363159179688,12.575363159179688,14.44614028930664,11.357887268066406,14.25596809387207,3181022660.0
2020-11-27,12.490259170532228,12.490259170532228,12.947359085083008,12.035581588745115,12.586816787719728,1705568925.0
2020-11-28,13.078346252441406,13.078346252441406,13.41140365600586,12.38730525970459,12.491617202758787,1408628665.0
2020-11-29,13.372918128967283,13.372918128967283,13.399352073669434,12.871095657348633,13.082220077514648,1244611322.0
2020-11-30,14.22563934326172,14.22563934326172,14.383355140686035,13.369685173034668,13.369685173034668,1808384178.0
2020-12-01,13.389534950256348,13.389534950256348,14.796493530273438,13.245491027832031,14.229063034057615,1850007077.0
2020-12-02,13.98736572265625,13.98736572265625,14.134461402893066,13.135579109191896,13.39022445678711,1369209189.0
2020-12-03,13.97472095489502,13.97472095489502,14.187238693237305,13.6690673828125,13.989686965942385,1118049762.0
2020-12-04,12.74124526977539,12.74124526977539,14.026366233825684,12.614404678344728,13.974773406982422,1281415263.0
2020-12-05,13.1730375289917,13.1730375289917,13.3254976272583,12.592731475830078,12.739164352416992,1048597571.0
2020-12-06,13.49239730834961,13.49239730834961,13.51590347290039,12.809526443481444,13.173697471618652,1019945503.0
2020-12-07,13.08094882965088,13.08094882965088,13.523982048034668,12.908266067504885,13.490456581115724,894451650.0
2020-12-08,12.145713806152344,12.145713806152344,13.184557914733888,12.027461051940918,13.081625938415527,1057784369.0
2020-12-09,12.633390426635742,12.633390426635742,12.793543815612791,11.62953281402588,12.143372535705566,1305647086.0
2020-12-10,11.922199249267578,11.922199249267578,12.649906158447266,11.881067276000977,12.632407188415527,911441756.0
2020-12-11,11.66010570526123,11.66010570526123,11.937211990356444,11.45355224609375,11.922837257385254,1028197389.0
2020-12-12,12.20915699005127,12.20915699005127,12.327557563781738,11.64249038696289,11.65664768218994,855257539.0
2020-12-13,12.933703422546388,12.933703422546388,13.207671165466309,12.051026344299316,12.213312149047852,1038194830.0
2020-12-14,12.827552795410156,12.827552795410156,12.965326309204102,12.360072135925291,12.935120582580566,925077262.0
2020-12-15,12.70547103881836,12.70547103881836,12.989904403686523,12.494708061218262,12.830951690673828,810207085.0
2020-12-16,13.45108699798584,13.45108699798584,13.462574005126951,12.35372543334961,12.703601837158203,1223226479.0
2020-12-17,13.467132568359377,13.467132568359377,14.440537452697754,13.174434661865234,13.453590393066406,1827482311.0
2020-12-18,13.51119327545166,13.51119327545166,13.986422538757324,13.216130256652832,13.467930793762209,1304911675.0
2020-12-19,13.492186546325684,13.492186546325684,13.965012550354004,13.32241153717041,13.509448051452637,1149858506.0
2020-12-20,13.070074081420898,13.070074081420898,13.737924575805664,12.800018310546877,13.491289138793944,1142006160.0
2020-12-21,12.341995239257812,12.341995239257812,13.251781463623049,12.16659927368164,13.072017669677734,1245762390.0
2020-12-22,12.793932914733888,12.793932914733888,12.814679145812988,11.856590270996094,12.336780548095703,1298374631.0
2020-12-23,10.83131217956543,10.83131217956543,12.848706245422363,8.509154319763184,12.791275024414062,1924391288.0
2020-12-24,11.575453758239746,11.575453758239746,11.66370964050293,9.966835021972656,10.870598793029783,1894113775.0
2020-12-25,11.546685218811035,11.546685218811035,11.86294174194336,11.077666282653809,11.57080364227295,1400082282.0
2020-12-26,10.964874267578123,10.964874267578123,11.7763032913208,10.678420066833496,11.54847812652588,1419511858.0
2020-12-27,12.129708290100098,12.129708290100098,13.041565895080566,10.243766784667969,10.96334743499756,2199716491.0
2020-12-28,12.62838077545166,12.62838077545166,12.891690254211426,12.037069320678713,12.14949893951416,1696784037.0
2020-12-29,11.771124839782717,11.771124839782717,12.97528839111328,10.837599754333496,12.62472438812256,2021247540.0
2020-12-30,11.253575325012209,11.253575325012209,11.926012992858888,11.09719467163086,11.767861366271973,1497541828.0
2020-12-31,11.270538330078123,11.270538330078123,11.722368240356444,10.999016761779783,11.250920295715332,1206737630.0
2021-01-01,11.872554779052734,11.872554779052734,12.386067390441896,11.118653297424316,11.266761779785156,1376173841.0
2021-01-02,12.220136642456056,12.220136642456056,12.363890647888184,11.520288467407228,11.87341022491455,1562557417.0
2021-01-03,13.650172233581545,13.650172233581545,13.977095603942873,11.88365364074707,12.22336483001709,2298964833.0
2021-01-04,13.571063041687012,13.571063041687012,15.575632095336914,12.597853660583496,13.666396141052246,2926793268.0
2021-01-05,14.539868354797363,14.539868354797363,14.901026725769045,13.174111366271973,13.569751739501951,2435517090.0
2021-01-06,17.155256271362305,17.155256271362305,17.223899841308594,14.177452087402344,14.550183296203612,3654880010.0
2021-01-07,16.031967163085938,16.031967163085938,17.34910011291504,15.225082397460938,17.1586856842041,2848054681.0
2021-01-08,15.288084983825684,15.288084983825684,16.152416229248047,14.26329231262207,16.019023895263672,2749568572.0
2021-01-09,17.607513427734375,17.607513427734375,17.90487289428711,15.064793586730955,15.279501914978027,2622916177.0
2021-01-10,16.2474308013916,16.2474308013916,18.44547271728516,15.615169525146484,17.598928451538086,3058197027.0
2021-01-11,14.556933403015137,14.556933403015137,16.246437072753906,12.568740844726562,16.246437072753906,3428738380.0
2021-01-12,13.915848731994627,13.915848731994627,15.440449714660645,13.749820709228516,14.550128936767578,2198321176.0
2021-01-13,15.93009090423584,15.93009090423584,16.207542419433594,13.428170204162598,13.903968811035156,2265358357.0
2021-01-14,17.826250076293945,17.826250076293945,17.83426856994629,15.425721168518066,15.92735767364502,2758638858.0
2021-01-15,20.709726333618164,20.709726333618164,21.18670654296875,17.572053909301758,17.866125106811523,6831687993.0
2021-01-16,20.21839714050293,20.21839714050293,22.68733787536621,19.72004127502441,20.71490859985352,5499569396.0
2021-01-17,23.166772842407227,23.166772842407227,23.61110496520996,19.463830947875977,20.21868705749512,5027606263.0
2021-01-18,22.03626251220703,22.03626251220703,23.52741241455078,21.212947845458984,23.20060539245605,3602422029.0
2021-01-19,20.754093170166016,20.754093170166016,22.80375862121582,20.581796646118164,22.042205810546875,3077697742.0
2021-01-20,21.846776962280277,21.846776962280277,21.929914474487305,19.190357208251957,20.72128295898437,3432961301.0
2021-01-21,18.424272537231445,18.424272537231445,21.936092376708984,18.164527893066406,21.848711013793945,3407990168.0
2021-01-22,21.62949752807617,21.62949752807617,22.426801681518555,17.384538650512695,18.412506103515625,4292258678.0
2021-01-23,24.761531829833984,24.761531829833984,25.4461612701416,21.24954414367676,21.610153198242188,5098945533.0
2021-01-24,24.70185852050781,24.70185852050781,24.868953704833984,23.37724876403809,24.771089553833008,3727726940.0
2021-01-25,23.54012107849121,23.54012107849121,25.65489387512207,22.73853874206543,24.699432373046875,3740983054.0
2021-01-26,23.025863647460938,23.025863647460938,23.95246315002441,21.77118682861328,23.52181434631348,3117612364.0
2021-01-27,21.07044792175293,21.07044792175293,23.11281967163086,20.375661849975582,23.03353309631348,3092662315.0
2021-01-28,23.110902786254883,23.110902786254883,24.4604606628418,20.62814140319824,21.06085205078125,3652814431.0
2021-01-29,22.7734432220459,22.7734432220459,24.179880142211918,22.114721298217773,23.3029899597168,3788470512.0
2021-01-30,23.59402847290039,23.59402847290039,23.9493408203125,22.232776641845703,22.773027420043945,2685935167.0
2021-01-31,22.598434448242188,22.598434448242188,24.53101348876953,22.17173194885254,23.59618759155273,2692563296.0
2021-02-01,22.83964157104492,22.83964157104492,23.149662017822266,21.70425033569336,22.595956802368164,2422414493.0
2021-02-02,23.71361351013184,23.71361351013184,24.11485290527344,22.79480361938477,22.839508056640625,2604058586.0
2021-02-03,25.073034286499023,25.073034286499023,25.440689086914062,23.57048225402832,23.706806182861328,3147392512.0
2021-02-04,24.49896240234375,24.49896240234375,25.972017288208008,22.988582611083984,25.07576560974121,3344787680.0
2021-02-05,26.363325119018555,26.363325119018555,26.899293899536133,24.50349998474121,24.50349998474121,3936072394.0
2021-02-06,25.04932975769043,25.04932975769043,26.72246360778809,24.46838760375977,26.3489990234375,3146238667.0
2021-02-07,24.79012107849121,24.79012107849121,25.27623748779297,23.085792541503903,25.049219131469727,2772921169.0
2021-02-08,25.45610237121582,25.45610237121582,25.94103240966797,24.062545776367188,24.781538009643555,3063771708.0
2021-02-09,27.594215393066406,27.594215393066406,27.8963623046875,25.004365921020508,25.456987380981445,3700778076.0
2021-02-10,26.859596252441406,26.859596252441406,28.602453231811523,25.690353393554688,27.59209442138672,4118325809.0
2021-02-11,27.874238967895508,27.874238967895508,28.44580078125,26.31255340576172,26.85723114013672,3098066261.0
2021-02-12,30.64073944091797,30.64073944091797,31.38100242614746,26.82828140258789,27.857929229736328,4140041014.0
2021-02-13,34.10197830200195,34.10197830200195,34.53685760498047,29.293598175048828,30.647441864013672,5124433887.0
2021-02-14,33.290321350097656,33.290321350097656,35.580501556396484,32.4645881652832,34.12268829345703,4767351611.0
2021-02-15,32.575897216796875,32.575897216796875,34.81749725341797,28.309467315673828,33.2679443359375,4824452129.0
2021-02-16,31.97348022460937,31.97348022460937,33.22939682006836,30.96687889099121,32.528564453125,3794728331.0
2021-02-17,32.256797790527344,32.256797790527344,32.587833404541016,30.046857833862305,31.97589874267578,3072709794.0
2021-02-18,32.44149398803711,32.44149398803711,33.53372573852539,31.896072387695312,32.25244140625,1726602703.0
2021-02-19,34.7152099609375,34.7152099609375,35.406982421875,31.57805061340332,32.45512390136719,2518517791.0
2021-02-20,34.10981750488281,34.10981750488281,36.828460693359375,32.63641357421875,34.711280822753906,3095945276.0
2021-02-21,34.152740478515625,34.152740478515625,35.23155975341797,33.4279899597168,34.07320785522461,1768919688.0
2021-02-22,31.530805587768555,31.530805587768555,34.16166687011719,25.66321563720703,34.15009689331055,3577738647.0
2021-02-23,25.800342559814453,25.800342559814453,31.54983139038086,21.19807243347168,31.522872924804688,5101235733.0
2021-02-24,28.086719512939453,28.086719512939453,29.178787231445312,24.645511627197266,25.82765007019043,3087989666.0
2021-02-25,24.668046951293945,24.668046951293945,28.55682945251465,24.59596061706543,28.073373794555664,2016768740.0
2021-02-26,25.187313079833984,25.187313079833984,26.94897079467773,23.761680603027344,24.73423194885254,170549323809.0
